Address,Pattern,PatternName,Expected,Readback,FlippedBits,DecayTime
0x017C0000,Inv Checkerboard,Inv Checkerboard,55555555,55575555,1,600
0x017D0000,Inv Checkerboard,Inv Checkerboard,55555555,55D55D55,2,600
0x017E0000,Inv Checkerboard,Inv Checkerboard,55555555,75575555,2,600
0x01820000,Inv Checkerboard,Inv Checkerboard,55555555,55D5555D,2,600
0x01840000,Inv Checkerboard,Inv Checkerboard,55555555,55555D55,1,600
0x01850000,Inv Checkerboard,Inv Checkerboard,55555555,555D5555,1,600
0x01860000,Inv Checkerboard,Inv Checkerboard,55555555,55D5D55D,3,600
0x01870000,Inv Checkerboard,Inv Checkerboard,55555555,55555551,1,600
0x01890000,Inv Checkerboard,Inv Checkerboard,55555555,51555150,4,600
0x018A0000,Inv Checkerboard,Inv Checkerboard,55555555,55555515,1,600
0x018C0000,Inv Checkerboard,Inv Checkerboard,55555555,55551505,3,600
0x018D0000,Inv Checkerboard,Inv Checkerboard,55555555,55455551,2,600
0x018E0000,Inv Checkerboard,Inv Checkerboard,55555555,55555515,1,600
0x018F0000,Inv Checkerboard,Inv Checkerboard,55555555,55545515,2,600
0x01920000,Inv Checkerboard,Inv Checkerboard,55555555,11554555,3,600
0x01930000,Inv Checkerboard,Inv Checkerboard,55555555,15405555,4,600
0x01940000,Inv Checkerboard,Inv Checkerboard,55555555,45555555,1,600
0x01950000,Inv Checkerboard,Inv Checkerboard,55555555,55555455,1,600
0x01960000,Inv Checkerboard,Inv Checkerboard,55555555,15555555,1,600
0x01970000,Inv Checkerboard,Inv Checkerboard,55555555,15554555,2,600
0x01980000,Inv Checkerboard,Inv Checkerboard,55555555,55545545,2,600
0x019B0000,Inv Checkerboard,Inv Checkerboard,55555555,15155555,2,600
0x019D0000,Inv Checkerboard,Inv Checkerboard,55555555,54554555,2,600
0x019E0000,Inv Checkerboard,Inv Checkerboard,55555555,55155555,1,600
0x019F0000,Inv Checkerboard,Inv Checkerboard,55555555,15555555,1,600
0x01A10000,Inv Checkerboard,Inv Checkerboard,55555555,51555555,1,600
0x01A20000,Inv Checkerboard,Inv Checkerboard,55555555,55554555,1,600
0x01A30000,Inv Checkerboard,Inv Checkerboard,55555555,51555555,1,600
0x01A40000,Inv Checkerboard,Inv Checkerboard,55555555,45555555,1,600
0x01A50000,Inv Checkerboard,Inv Checkerboard,55555555,55551551,2,600
0x01A60000,Inv Checkerboard,Inv Checkerboard,55555555,55555155,1,600
0x01A80000,Inv Checkerboard,Inv Checkerboard,55555555,51555544,3,600
0x01A90000,Inv Checkerboard,Inv Checkerboard,55555555,55155555,1,600
0x01AB0000,Inv Checkerboard,Inv Checkerboard,55555555,55555551,1,600
0x01AC0000,Inv Checkerboard,Inv Checkerboard,55555555,55555455,1,600
0x01AE0000,Inv Checkerboard,Inv Checkerboard,55555555,45545555,2,600
0x01AF0000,Inv Checkerboard,Inv Checkerboard,55555555,55555155,1,600
0x01B00000,Inv Checkerboard,Inv Checkerboard,55555555,55555554,1,600
0x01B10000,Inv Checkerboard,Inv Checkerboard,55555555,54554055,4,600
0x01B20000,Inv Checkerboard,Inv Checkerboard,55555555,55545555,1,600
0x01B30000,Inv Checkerboard,Inv Checkerboard,55555555,45555555,1,600
0x01B40000,Inv Checkerboard,Inv Checkerboard,55555555,55515515,2,600
0x01B50000,Inv Checkerboard,Inv Checkerboard,55555555,15505551,4,600
0x01B60000,Inv Checkerboard,Inv Checkerboard,55555555,55515555,1,600
0x01B80000,Inv Checkerboard,Inv Checkerboard,55555555,15555515,2,600
0x01B90000,Inv Checkerboard,Inv Checkerboard,55555555,51155445,4,600
0x01BB0000,Inv Checkerboard,Inv Checkerboard,55555555,15555555,1,600
0x01BE0000,Inv Checkerboard,Inv Checkerboard,55555555,55555551,1,600
0x01C00000,Inv Checkerboard,Inv Checkerboard,55555555,55555545,1,600
0x01C10000,Inv Checkerboard,Inv Checkerboard,55555555,55455555,1,600
0x01C20000,Inv Checkerboard,Inv Checkerboard,55555555,51555555,1,600
0x01C30000,Inv Checkerboard,Inv Checkerboard,55555555,45454555,3,600
0x01C40000,Inv Checkerboard,Inv Checkerboard,55555555,15555555,1,600
0x01C50000,Inv Checkerboard,Inv Checkerboard,55555555,54555415,3,600
0x01C60000,Inv Checkerboard,Inv Checkerboard,55555555,55515554,2,600
0x01C70000,Inv Checkerboard,Inv Checkerboard,55555555,55551501,4,600
0x01C80000,Inv Checkerboard,Inv Checkerboard,55555555,50554551,4,600
0x01C90000,Inv Checkerboard,Inv Checkerboard,55555555,45555555,1,600
0x01CA0000,Inv Checkerboard,Inv Checkerboard,55555555,55155555,1,600
0x01CB0000,Inv Checkerboard,Inv Checkerboard,55555555,51515455,3,600
0x01CC0000,Inv Checkerboard,Inv Checkerboard,55555555,55555515,1,600
0x01CD0000,Inv Checkerboard,Inv Checkerboard,55555555,45555515,2,600
0x01CE0000,Inv Checkerboard,Inv Checkerboard,55555555,55555551,1,600
0x01CF0000,Inv Checkerboard,Inv Checkerboard,55555555,15151155,4,600
0x01D10000,Inv Checkerboard,Inv Checkerboard,55555555,51555555,1,600
0x01D20000,Inv Checkerboard,Inv Checkerboard,55555555,55551555,1,600
0x01D30000,Inv Checkerboard,Inv Checkerboard,55555555,51555515,2,600
0x01D50000,Inv Checkerboard,Inv Checkerboard,55555555,51555545,2,600
0x01D60000,Inv Checkerboard,Inv Checkerboard,55555555,55555515,1,600
0x01D70000,Inv Checkerboard,Inv Checkerboard,55555555,55551555,1,600
0x01D90000,Inv Checkerboard,Inv Checkerboard,55555555,55554554,2,600
0x01DA0000,Inv Checkerboard,Inv Checkerboard,55555555,55545555,1,600
0x01DB0000,Inv Checkerboard,Inv Checkerboard,55555555,55555554,1,600
0x01DC0000,Inv Checkerboard,Inv Checkerboard,55555555,55154555,2,600
0x01DD0000,Inv Checkerboard,Inv Checkerboard,55555555,55554554,2,600
0x01DF0000,Inv Checkerboard,Inv Checkerboard,55555555,51554555,2,600
0x01E00000,Inv Checkerboard,Inv Checkerboard,55555555,55551555,1,600
0x01E10000,Inv Checkerboard,Inv Checkerboard,55555555,55455555,1,600
0x01E20000,Inv Checkerboard,Inv Checkerboard,55555555,55555155,1,600
0x01E30000,Inv Checkerboard,Inv Checkerboard,55555555,55555551,1,600
0x01E40000,Inv Checkerboard,Inv Checkerboard,55555555,55555554,1,600
0x01E50000,Inv Checkerboard,Inv Checkerboard,55555555,45455551,3,600
0x01E60000,Inv Checkerboard,Inv Checkerboard,55555555,45551555,2,600
0x01E70000,Inv Checkerboard,Inv Checkerboard,55555555,54445515,4,600
0x01EA0000,Inv Checkerboard,Inv Checkerboard,55555555,55545155,2,600
0x01EB0000,Inv Checkerboard,Inv Checkerboard,55555555,55555155,1,600
0x01EC0000,Inv Checkerboard,Inv Checkerboard,55555555,55555545,1,600
0x01EE0000,Inv Checkerboard,Inv Checkerboard,55555555,55155155,2,600
0x01F00000,Inv Checkerboard,Inv Checkerboard,55555555,51555555,1,600
0x01F10000,Inv Checkerboard,Inv Checkerboard,55555555,55155545,2,600
0x01F20000,Inv Checkerboard,Inv Checkerboard,55555555,55551555,1,600
0x01F30000,Inv Checkerboard,Inv Checkerboard,55555555,54555555,1,600
0x01F60000,Inv Checkerboard,Inv Checkerboard,55555555,55515555,1,600
0x01F70000,Inv Checkerboard,Inv Checkerboard,55555555,15555555,1,600
0x01F80000,Inv Checkerboard,Inv Checkerboard,55555555,51555555,1,600
0x01F90000,Inv Checkerboard,Inv Checkerboard,55555555,55551555,1,600
0x01FA0000,Inv Checkerboard,Inv Checkerboard,55555555,55555155,1,600
0x01FB0000,Inv Checkerboard,Inv Checkerboard,55555555,55555554,1,600
0x01FD0000,Inv Checkerboard,Inv Checkerboard,55555555,15455555,2,600
0x01FF0000,Inv Checkerboard,Inv Checkerboard,55555555,54555555,1,600
0x00031000,Walking Ones,Walking Ones,80000001,80000021,1,30
0x00052000,Walking Ones,Walking Ones,80000001,80000005,1,30
0x00053000,Walking Ones,Walking Ones,80000001,80000021,1,30
0x00056000,Walking Ones,Walking Ones,80000001,90000001,1,30
0x00057000,Walking Ones,Walking Ones,80000001,80002101,2,30
0x0005C000,Walking Ones,Walking Ones,80000001,80008001,1,30
0x0006A000,Walking Ones,Walking Ones,80000001,80001001,1,30
0x00070000,Walking Ones,Walking Ones,80000001,82000001,1,30
0x0007B000,Walking Ones,Walking Ones,80000001,80010001,1,30
0x00085000,Walking Ones,Walking Ones,80000001,80000009,1,30
0x0009A000,Walking Ones,Walking Ones,80000001,80100001,1,30
0x000CF000,Walking Ones,Walking Ones,80000001,80020001,1,30
0x000D6000,Walking Ones,Walking Ones,80000001,80010001,1,30
0x000EE000,Walking Ones,Walking Ones,80000001,80800001,1,30
0x00368000,Walking Ones,Walking Ones,80000001,80000401,1,30
0x00528000,Walking Ones,Walking Ones,80000001,80000009,1,30
0x006D8000,Walking Ones,Walking Ones,80000001,80008001,1,30
0x01720000,Walking Ones,Walking Ones,80000001,C0000001,1,30
0x01860000,Walking Ones,Walking Ones,80000001,80008001,1,30
0x00031000,Walking Ones,Walking Ones,80000001,80000021,1,60
0x00052000,Walking Ones,Walking Ones,80000001,80000005,1,60
0x00053000,Walking Ones,Walking Ones,80000001,80000021,1,60
0x00056000,Walking Ones,Walking Ones,80000001,90000001,1,60
0x00057000,Walking Ones,Walking Ones,80000001,80000101,1,60
0x0005C000,Walking Ones,Walking Ones,80000001,80008001,1,60
0x0006A000,Walking Ones,Walking Ones,80000001,80001001,1,60
0x00070000,Walking Ones,Walking Ones,80000001,82000001,1,60
0x0007B000,Walking Ones,Walking Ones,80000001,80010001,1,60
0x00085000,Walking Ones,Walking Ones,80000001,80000009,1,60
0x0009A000,Walking Ones,Walking Ones,80000001,80100001,1,60
0x000CF000,Walking Ones,Walking Ones,80000001,80020001,1,60
0x000D6000,Walking Ones,Walking Ones,80000001,80010001,1,60
0x000EE000,Walking Ones,Walking Ones,80000001,80800001,1,60
0x00368000,Walking Ones,Walking Ones,80000001,80000401,1,60
0x00478000,Walking Ones,Walking Ones,80000001,80000021,1,60
0x00528000,Walking Ones,Walking Ones,80000001,80000009,1,60
0x005A0000,Walking Ones,Walking Ones,80000001,80010001,1,60
0x00628000,Walking Ones,Walking Ones,80000001,80008001,1,60
0x006D8000,Walking Ones,Walking Ones,80000001,80008001,1,60
0x01460000,Walking Ones,Walking Ones,80000001,80000401,1,60
0x01720000,Walking Ones,Walking Ones,80000001,C0000001,1,60
0x01860000,Walking Ones,Walking Ones,80000001,80008001,1,60
0x0000C000,Walking Ones,Walking Ones,80000001,80010001,1,120
0x0002E000,Walking Ones,Walking Ones,80000001,80000005,1,120
0x00031000,Walking Ones,Walking Ones,80000001,80000021,1,120
0x00036000,Walking Ones,Walking Ones,80000001,80400001,1,120
0x0003A000,Walking Ones,Walking Ones,80000001,80400001,1,120
0x0003B000,Walking Ones,Walking Ones,80000001,90800001,2,120
0x00052000,Walking Ones,Walking Ones,80000001,80000005,1,120
0x00053000,Walking Ones,Walking Ones,80000001,80000021,1,120
0x00056000,Walking Ones,Walking Ones,80000001,90000001,1,120
0x00057000,Walking Ones,Walking Ones,80000001,80002101,2,120
0x0005C000,Walking Ones,Walking Ones,80000001,80008001,1,120
0x00060000,Walking Ones,Walking Ones,80000001,84000001,1,120
0x0006A000,Walking Ones,Walking Ones,80000001,80001001,1,120
0x00070000,Walking Ones,Walking Ones,80000001,82000001,1,120
0x00073000,Walking Ones,Walking Ones,80000001,80008001,1,120
0x0007B000,Walking Ones,Walking Ones,80000001,80018401,3,120
0x00083000,Walking Ones,Walking Ones,80000001,80004201,2,120
0x00085000,Walking Ones,Walking Ones,80000001,80080009,2,120
0x0008C000,Walking Ones,Walking Ones,80000001,80200001,1,120
0x00094000,Walking Ones,Walking Ones,80000001,80000003,1,120
0x00097000,Walking Ones,Walking Ones,80000001,80000009,1,120
0x0009A000,Walking Ones,Walking Ones,80000001,80100001,1,120
0x000BD000,Walking Ones,Walking Ones,80000001,90000001,1,120
0x000CD000,Walking Ones,Walking Ones,80000001,80200001,1,120
0x000CE000,Walking Ones,Walking Ones,80000001,80000021,1,120
0x000CF000,Walking Ones,Walking Ones,80000001,80020001,1,120
0x000D2000,Walking Ones,Walking Ones,80000001,80000011,1,120
0x000D6000,Walking Ones,Walking Ones,80000001,80010001,1,120
0x000DA000,Walking Ones,Walking Ones,80000001,80800001,1,120
0x000DF000,Walking Ones,Walking Ones,80000001,88000001,1,120
0x000E4000,Walking Ones,Walking Ones,80000001,80000005,1,120
0x000EE000,Walking Ones,Walking Ones,80000001,80800005,2,120
0x000F3000,Walking Ones,Walking Ones,80000001,90000001,1,120
0x00138000,Walking Ones,Walking Ones,80000001,80010001,1,120
0x00140000,Walking Ones,Walking Ones,80000001,80008001,1,120
0x00158000,Walking Ones,Walking Ones,80000001,80000401,1,120
0x00170000,Walking Ones,Walking Ones,80000001,80001001,1,120
0x00178000,Walking Ones,Walking Ones,80000001,80000005,1,120
0x001C0000,Walking Ones,Walking Ones,80000001,80018001,2,120
0x001C8000,Walking Ones,Walking Ones,80000001,84000001,1,120
0x00228000,Walking Ones,Walking Ones,80000001,80000401,1,120
0x00268000,Walking Ones,Walking Ones,80000001,80080001,1,120
0x00270000,Walking Ones,Walking Ones,80000001,80800101,2,120
0x00288000,Walking Ones,Walking Ones,80000001,80008001,1,120
0x00290000,Walking Ones,Walking Ones,80000001,88000001,1,120
0x002E8000,Walking Ones,Walking Ones,80000001,80000021,1,120
0x002F8000,Walking Ones,Walking Ones,80000001,80040001,1,120
0x00338000,Walking Ones,Walking Ones,80000001,C0000001,1,120
0x00358000,Walking Ones,Walking Ones,80000001,80008001,1,120
0x00368000,Walking Ones,Walking Ones,80000001,80000401,1,120
0x00370000,Walking Ones,Walking Ones,80000001,80100001,1,120
0x00398000,Walking Ones,Walking Ones,80000001,80800001,1,120
0x00478000,Walking Ones,Walking Ones,80000001,80000021,1,120
0x00490000,Walking Ones,Walking Ones,80000001,80000401,1,120
0x004C0000,Walking Ones,Walking Ones,80000001,80004001,1,120
0x00510000,Walking Ones,Walking Ones,80000001,80000401,1,120
0x00518000,Walking Ones,Walking Ones,80000001,84200001,2,120
0x00528000,Walking Ones,Walking Ones,80000001,80000009,1,120
0x00550000,Walking Ones,Walking Ones,80000001,80000201,1,120
0x005A0000,Walking Ones,Walking Ones,80000001,80010001,1,120
0x005D0000,Walking Ones,Walking Ones,80000001,82000001,1,120
0x005E0000,Walking Ones,Walking Ones,80000001,84000001,1,120
0x005F0000,Walking Ones,Walking Ones,80000001,80080001,1,120
0x00610000,Walking Ones,Walking Ones,80000001,84800001,2,120
0x00628000,Walking Ones,Walking Ones,80000001,80008001,1,120
0x00648000,Walking Ones,Walking Ones,80000001,80010001,1,120
0x00680000,Walking Ones,Walking Ones,80000001,80000201,1,120
0x006A8000,Walking Ones,Walking Ones,80000001,80200001,1,120
0x006D0000,Walking Ones,Walking Ones,80000001,80000003,1,120
0x006D8000,Walking Ones,Walking Ones,80000001,80008001,1,120
0x006E0000,Walking Ones,Walking Ones,80000001,80000401,1,120
0x006E8000,Walking Ones,Walking Ones,80000001,80800001,1,120
0x00788000,Walking Ones,Walking Ones,80000001,80000801,1,120
0x00790000,Walking Ones,Walking Ones,80000001,80100001,1,120
0x00800000,Walking Ones,Walking Ones,80000001,80400001,1,120
0x00820000,Walking Ones,Walking Ones,80000001,80010001,1,120
0x00D00000,Walking Ones,Walking Ones,80000001,00000001,1,120
0x00EE0000,Walking Ones,Walking Ones,80000001,80000000,1,120
0x010F0000,Walking Ones,Walking Ones,80000001,82000001,1,120
0x011A0000,Walking Ones,Walking Ones,80000001,80800001,1,120
0x011E0000,Walking Ones,Walking Ones,80000001,90200001,2,120
0x01290000,Walking Ones,Walking Ones,80000001,80000009,1,120
0x013B0000,Walking Ones,Walking Ones,80000001,80000009,1,120
0x01430000,Walking Ones,Walking Ones,80000001,80020001,1,120
0x01460000,Walking Ones,Walking Ones,80000001,80000401,1,120
0x014C0000,Walking Ones,Walking Ones,80000001,80000009,1,120
0x014E0000,Walking Ones,Walking Ones,80000001,80080001,1,120
0x01530000,Walking Ones,Walking Ones,80000001,80200001,1,120
0x01560000,Walking Ones,Walking Ones,80000001,80004001,1,120
0x015C0000,Walking Ones,Walking Ones,80000001,80000011,1,120
0x01600000,Walking Ones,Walking Ones,80000001,80000801,1,120
0x01640000,Walking Ones,Walking Ones,80000001,88000001,1,120
0x01680000,Walking Ones,Walking Ones,80000001,90000001,1,120
0x01710000,Walking Ones,Walking Ones,80000001,80000401,1,120
0x01720000,Walking Ones,Walking Ones,80000001,C0400001,2,120
0x017A0000,Walking Ones,Walking Ones,80000001,80000021,1,120
0x01850000,Walking Ones,Walking Ones,80000001,80080001,1,120
0x01860000,Walking Ones,Walking Ones,80000001,80808001,2,120
0x00007000,Walking Ones,Walking Ones,80000001,80400001,1,300
0x0000C000,Walking Ones,Walking Ones,80000001,80010001,1,300
0x0000D000,Walking Ones,Walking Ones,80000001,80020001,1,300
0x0000E000,Walking Ones,Walking Ones,80000001,80400001,1,300
0x00015000,Walking Ones,Walking Ones,80000001,80800001,1,300
0x00017000,Walking Ones,Walking Ones,80000001,84001001,2,300
0x00018000,Walking Ones,Walking Ones,80000001,80100001,1,300
0x00019000,Walking Ones,Walking Ones,80000001,A1040001,3,300
0x0001A000,Walking Ones,Walking Ones,80000001,80400001,1,300
0x0001B000,Walking Ones,Walking Ones,80000001,80010201,2,300
0x0001C000,Walking Ones,Walking Ones,80000001,80001001,1,300
0x0001D000,Walking Ones,Walking Ones,80000001,80010405,3,300
0x0001E000,Walking Ones,Walking Ones,80000001,80880001,2,300
0x00021000,Walking Ones,Walking Ones,80000001,80004011,2,300
0x00022000,Walking Ones,Walking Ones,80000001,80000011,1,300
0x00024000,Walking Ones,Walking Ones,80000001,80000081,1,300
0x00026000,Walking Ones,Walking Ones,80000001,82040001,2,300
0x0002B000,Walking Ones,Walking Ones,80000001,80000041,1,300
0x0002E000,Walking Ones,Walking Ones,80000001,90000005,2,300
0x0002F000,Walking Ones,Walking Ones,80000001,95010001,4,300
0x00031000,Walking Ones,Walking Ones,80000001,82010021,3,300
0x00033000,Walking Ones,Walking Ones,80000001,80200001,1,300
0x00036000,Walking Ones,Walking Ones,80000001,80400001,1,300
0x00037000,Walking Ones,Walking Ones,80000001,80020001,1,300
0x0003A000,Walking Ones,Walking Ones,80000001,80400001,1,300
0x0003B000,Walking Ones,Walking Ones,80000001,98800001,3,300
0x0003C000,Walking Ones,Walking Ones,80000001,80002001,1,300
0x0003E000,Walking Ones,Walking Ones,80000001,80004001,1,300
0x00042000,Walking Ones,Walking Ones,80000001,80000061,2,300
0x00045000,Walking Ones,Walking Ones,80000001,81010001,2,300
0x00047000,Walking Ones,Walking Ones,80000001,80000005,1,300
0x00048000,Walking Ones,Walking Ones,80000001,80004001,1,300
0x0004A000,Walking Ones,Walking Ones,80000001,80000005,1,300
0x0004B000,Walking Ones,Walking Ones,80000001,A0000901,3,300
0x0004C000,Walking Ones,Walking Ones,80000001,80020801,2,300
0x0004E000,Walking Ones,Walking Ones,80000001,80200001,1,300
0x0004F000,Walking Ones,Walking Ones,80000001,88000001,1,300
0x00051000,Walking Ones,Walking Ones,80000001,80100001,1,300
0x00052000,Walking Ones,Walking Ones,80000001,80000005,1,300
0x00053000,Walking Ones,Walking Ones,80000001,800000A1,2,300
0x00055000,Walking Ones,Walking Ones,80000001,80000021,1,300
0x00056000,Walking Ones,Walking Ones,80000001,90000001,1,300
0x00057000,Walking Ones,Walking Ones,80000001,80022101,3,300
0x0005B000,Walking Ones,Walking Ones,80000001,80020001,1,300
0x0005C000,Walking Ones,Walking Ones,80000001,84008011,3,300
0x0005E000,Walking Ones,Walking Ones,80000001,80020003,2,300
0x0005F000,Walking Ones,Walking Ones,80000001,80900101,3,300
0x00060000,Walking Ones,Walking Ones,80000001,84000001,1,300
0x00062000,Walking Ones,Walking Ones,80000001,80040001,1,300
0x00064000,Walking Ones,Walking Ones,80000001,80000005,1,300
0x00065000,Walking Ones,Walking Ones,80000001,80010001,1,300
0x00067000,Walking Ones,Walking Ones,80000001,90002041,3,300
0x00068000,Walking Ones,Walking Ones,80000001,80082001,2,300
0x00069000,Walking Ones,Walking Ones,80000001,90000001,1,300
0x0006A000,Walking Ones,Walking Ones,80000001,80011201,3,300
0x0006D000,Walking Ones,Walking Ones,80000001,80000003,1,300
0x0006F000,Walking Ones,Walking Ones,80000001,80001003,2,300
0x00070000,Walking Ones,Walking Ones,80000001,82040001,2,300
0x00073000,Walking Ones,Walking Ones,80000001,80008001,1,300
0x00074000,Walking Ones,Walking Ones,80000001,80200001,1,300
0x00079000,Walking Ones,Walking Ones,80000001,80000021,1,300
0x0007A000,Walking Ones,Walking Ones,80000001,88000001,1,300
0x0007B000,Walking Ones,Walking Ones,80000001,80018401,3,300
0x0007D000,Walking Ones,Walking Ones,80000001,80000059,3,300
0x0007E000,Walking Ones,Walking Ones,80000001,80100001,1,300
0x00080000,Walking Ones,Walking Ones,80000001,80004021,2,300
0x00081000,Walking Ones,Walking Ones,80000001,80000041,1,300
0x00082000,Walking Ones,Walking Ones,80000001,90000005,2,300
0x00083000,Walking Ones,Walking Ones,80000001,80004221,3,300
0x00084000,Walking Ones,Walking Ones,80000001,80000011,1,300
0x00085000,Walking Ones,Walking Ones,80000001,80080009,2,300
0x0008B000,Walking Ones,Walking Ones,80000001,80000081,1,300
0x0008C000,Walking Ones,Walking Ones,80000001,80200001,1,300
0x0008F000,Walking Ones,Walking Ones,80000001,E0000081,3,300
0x00091000,Walking Ones,Walking Ones,80000001,80100003,2,300
0x00092000,Walking Ones,Walking Ones,80000001,80020001,1,300
0x00093000,Walking Ones,Walking Ones,80000001,80000021,1,300
0x00094000,Walking Ones,Walking Ones,80000001,80000013,2,300
0x00097000,Walking Ones,Walking Ones,80000001,80000009,1,300
0x00098000,Walking Ones,Walking Ones,80000001,80000101,1,300
0x00099000,Walking Ones,Walking Ones,80000001,80000201,1,300
0x0009A000,Walking Ones,Walking Ones,80000001,90100001,2,300
0x0009B000,Walking Ones,Walking Ones,80000001,80040001,1,300
